hour,day,month,dayofweek,load_lag_1,load_lag_24
15,19,8,4,29864.0,30123.0
16,19,8,4,30347.0,31024.0
17,19,8,4,31346.0,31979.0
18,19,8,4,32099.0,33312.0
19,19,8,4,33274.0,32044.0
20,19,8,4,31769.0,29295.0
21,19,8,4,29329.0,26748.0
22,19,8,4,26949.0,24212.0
23,19,8,4,24588.0,22537.0
0,20,8,5,22943.0,21542.0
1,20,8,5,21985.0,21124.0
2,20,8,5,21399.0,21162.0
3,20,8,5,21226.0,21878.0
4,20,8,5,21713.0,22705.0
5,20,8,5,22013.0,24442.0
6,20,8,5,23218.0,27329.0
7,20,8,5,25470.0,28971.0
8,20,8,5,27183.0,29281.0
9,20,8,5,27692.0,29439.0
10,20,8,5,27780.0,29220.0
11,20,8,5,27860.0,28916.0
12,20,8,5,27536.0,29218.0
13,20,8,5,27433.0,29399.0
14,20,8,5,27313.0,29864.0
15,20,8,5,27786.0,30347.0
16,20,8,5,28986.0,31346.0
17,20,8,5,30534.0,32099.0
18,20,8,5,31396.0,33274.0
19,20,8,5,32636.0,31769.0
20,20,8,5,30926.0,29329.0
21,20,8,5,28787.0,26949.0
22,20,8,5,26757.0,24588.0
23,20,8,5,24729.0,22943.0
0,21,8,6,23101.0,21985.0
1,21,8,6,21949.0,21399.0
2,21,8,6,21174.0,21226.0
3,21,8,6,21015.0,21713.0
4,21,8,6,21264.0,22013.0
5,21,8,6,20843.0,23218.0
6,21,8,6,21146.0,25470.0
7,21,8,6,22886.0,27183.0
8,21,8,6,24049.0,27692.0
9,21,8,6,24583.0,27780.0
10,21,8,6,25073.0,27860.0
11,21,8,6,25175.0,27536.0
12,21,8,6,24542.0,27433.0
13,21,8,6,24643.0,27313.0
14,21,8,6,24801.0,27786.0
15,21,8,6,25359.0,28986.0
16,21,8,6,26279.0,30534.0
17,21,8,6,27937.0,31396.0
18,21,8,6,29334.0,32636.0
19,21,8,6,31566.0,30926.0
20,21,8,6,30735.0,28787.0
21,21,8,6,28616.0,26757.0
22,21,8,6,26342.0,24729.0
23,21,8,6,23989.0,23101.0
0,22,8,0,22305.0,21949.0
1,22,8,0,21370.0,21174.0
2,22,8,0,20965.0,21015.0
3,22,8,0,21190.0,21264.0
4,22,8,0,22450.0,20843.0
5,22,8,0,24646.0,21146.0
6,22,8,0,27474.0,22886.0
7,22,8,0,30945.0,24049.0
8,22,8,0,32759.0,24583.0
9,22,8,0,33062.0,25073.0
10,22,8,0,33187.0,25175.0
11,22,8,0,32779.0,24542.0
12,22,8,0,32645.0,24643.0
13,22,8,0,32487.0,24801.0
14,22,8,0,32662.0,25359.0
15,22,8,0,33160.0,26279.0
16,22,8,0,33444.0,27937.0
17,22,8,0,33676.0,29334.0
18,22,8,0,34454.0,31566.0
19,22,8,0,36167.0,30735.0
20,22,8,0,34370.0,28616.0
21,22,8,0,31270.0,26342.0
22,22,8,0,28504.0,23989.0
23,22,8,0,26514.0,22305.0
0,23,8,1,24778.0,21370.0
1,23,8,1,23796.0,20965.0
2,23,8,1,23442.0,21190.0
3,23,8,1,23425.0,22450.0
4,23,8,1,24555.0,24646.0
5,23,8,1,26497.0,27474.0
6,23,8,1,29207.0,30945.0
7,23,8,1,32610.0,32759.0
8,23,8,1,34756.0,33062.0
9,23,8,1,35123.0,33187.0
10,23,8,1,36447.0,32779.0
11,23,8,1,35084.0,32645.0
12,23,8,1,34437.0,32487.0
13,23,8,1,34349.0,32662.0
14,23,8,1,34258.0,33160.0
15,23,8,1,34806.0,33444.0
16,23,8,1,34829.0,33676.0
17,23,8,1,34618.0,34454.0
18,23,8,1,35154.0,36167.0
19,23,8,1,36242.0,34370.0
20,23,8,1,34490.0,31270.0
21,23,8,1,31532.0,28504.0
22,23,8,1,28533.0,26514.0
23,23,8,1,27003.0,24778.0
0,24,8,2,25281.0,23796.0
1,24,8,2,24251.0,23442.0
2,24,8,2,23807.0,23425.0
3,24,8,2,23959.0,24555.0
4,24,8,2,25080.0,26497.0
5,24,8,2,26824.0,29207.0
6,24,8,2,29834.0,32610.0
7,24,8,2,33450.0,34756.0
8,24,8,2,35167.0,35123.0
9,24,8,2,35768.0,36447.0
10,24,8,2,36323.0,35084.0
11,24,8,2,35070.0,34437.0
12,24,8,2,34560.0,34349.0
13,24,8,2,34368.0,34258.0
14,24,8,2,34784.0,34806.0
15,24,8,2,35211.0,34829.0
16,24,8,2,35471.0,34618.0
17,24,8,2,35816.0,35154.0
18,24,8,2,36919.0,36242.0
19,24,8,2,38137.0,34490.0
20,24,8,2,36290.0,31532.0
21,24,8,2,33042.0,28533.0
22,24,8,2,30146.0,27003.0
23,24,8,2,27761.0,25281.0
0,25,8,3,26085.0,24251.0
1,25,8,3,25181.0,23807.0
2,25,8,3,24695.0,23959.0
3,25,8,3,24788.0,25080.0
4,25,8,3,25974.0,26824.0
5,25,8,3,28015.0,29834.0
6,25,8,3,30771.0,33450.0
7,25,8,3,34659.0,35167.0
8,25,8,3,36695.0,35768.0
9,25,8,3,37192.0,36323.0
10,25,8,3,37387.0,35070.0
11,25,8,3,36482.0,34560.0
12,25,8,3,35908.0,34368.0
13,25,8,3,36023.0,34784.0
14,25,8,3,36160.0,35211.0
15,25,8,3,36739.0,35471.0
16,25,8,3,36842.0,35816.0
17,25,8,3,37055.0,36919.0
18,25,8,3,37765.0,38137.0
19,25,8,3,39046.0,36290.0
20,25,8,3,36883.0,33042.0
21,25,8,3,33606.0,30146.0
22,25,8,3,30854.0,27761.0
23,25,8,3,28698.0,26085.0
0,26,8,4,26911.0,25181.0
1,26,8,4,25765.0,24695.0
2,26,8,4,25316.0,24788.0
3,26,8,4,25256.0,25974.0
4,26,8,4,26305.0,28015.0
5,26,8,4,28356.0,30771.0
6,26,8,4,31416.0,34659.0
7,26,8,4,35176.0,36695.0
8,26,8,4,37040.0,37192.0
9,26,8,4,37637.0,37387.0
10,26,8,4,37765.0,36482.0
11,26,8,4,36758.0,35908.0
12,26,8,4,36409.0,36023.0
13,26,8,4,36536.0,36160.0
14,26,8,4,36857.0,36739.0
15,26,8,4,37433.0,36842.0
16,26,8,4,37801.0,37055.0
17,26,8,4,37974.0,37765.0
18,26,8,4,38501.0,39046.0
19,26,8,4,39552.0,36883.0
20,26,8,4,37151.0,33606.0
21,26,8,4,34074.0,30854.0
22,26,8,4,31361.0,28698.0
23,26,8,4,29025.0,26911.0
0,27,8,5,27033.0,25765.0
1,27,8,5,26019.0,25316.0
2,27,8,5,25400.0,25256.0
3,27,8,5,25068.0,26305.0
4,27,8,5,25286.0,28356.0
5,27,8,5,25782.0,31416.0
6,27,8,5,26824.0,35176.0
7,27,8,5,29040.0,37040.0
8,27,8,5,30677.0,37637.0
9,27,8,5,31186.0,37765.0
10,27,8,5,31309.0,36758.0
11,27,8,5,30805.0,36409.0
12,27,8,5,29960.0,36536.0
13,27,8,5,29394.0,36857.0
14,27,8,5,29546.0,37433.0
15,27,8,5,30483.0,37801.0
16,27,8,5,31871.0,37974.0
17,27,8,5,33079.0,38501.0
18,27,8,5,34430.0,39552.0
19,27,8,5,36031.0,37151.0
20,27,8,5,33787.0,34074.0
21,27,8,5,31372.0,31361.0
22,27,8,5,29164.0,29025.0
23,27,8,5,26938.0,27033.0
0,28,8,6,25307.0,26019.0
1,28,8,6,24045.0,25400.0
2,28,8,6,23367.0,25068.0
3,28,8,6,23004.0,25286.0
4,28,8,6,23358.0,25782.0
5,28,8,6,22983.0,26824.0
6,28,8,6,23201.0,29040.0
7,28,8,6,24817.0,30677.0
8,28,8,6,26062.0,31186.0
9,28,8,6,26730.0,31309.0
10,28,8,6,27344.0,30805.0
11,28,8,6,27653.0,29960.0
12,28,8,6,27041.0,29394.0
13,28,8,6,26950.0,29546.0
14,28,8,6,27258.0,30483.0
15,28,8,6,28007.0,31871.0
16,28,8,6,29044.0,33079.0
17,28,8,6,30377.0,34430.0
18,28,8,6,31990.0,36031.0
19,28,8,6,34432.0,33787.0
20,28,8,6,33134.0,31372.0
21,28,8,6,30994.0,29164.0
22,28,8,6,28661.0,26938.0
23,28,8,6,25961.0,25307.0
0,29,8,0,24368.0,24045.0
1,29,8,0,23518.0,23367.0
2,29,8,0,23181.0,23004.0
3,29,8,0,23576.0,23358.0
4,29,8,0,25136.0,22983.0
5,29,8,0,28539.0,23201.0
6,29,8,0,32434.0,24817.0
7,29,8,0,37480.0,26062.0
8,29,8,0,39854.0,26730.0
9,29,8,0,40857.0,27344.0
10,29,8,0,41109.0,27653.0
11,29,8,0,39950.0,27041.0
12,29,8,0,40103.0,26950.0
13,29,8,0,41539.0,27258.0
14,29,8,0,42034.0,28007.0
15,29,8,0,42669.0,29044.0
16,29,8,0,42185.0,30377.0
17,29,8,0,41497.0,31990.0
18,29,8,0,41632.0,34432.0
19,29,8,0,42987.0,33134.0
20,29,8,0,40163.0,30994.0
21,29,8,0,36357.0,28661.0
22,29,8,0,33321.0,25961.0
23,29,8,0,30556.0,24368.0
0,30,8,1,28606.0,23518.0
1,30,8,1,27438.0,23181.0
2,30,8,1,26942.0,23576.0
3,30,8,1,26981.0,25136.0
4,30,8,1,28241.0,28539.0
5,30,8,1,31476.0,32434.0
6,30,8,1,35263.0,37480.0
7,30,8,1,40427.0,39854.0
8,30,8,1,42915.0,40857.0
9,30,8,1,43564.0,41109.0
10,30,8,1,43790.0,39950.0
11,30,8,1,42670.0,40103.0
12,30,8,1,42372.0,41539.0
13,30,8,1,43455.0,42034.0
14,30,8,1,43633.0,42669.0
15,30,8,1,44233.0,42185.0
16,30,8,1,43291.0,41497.0
17,30,8,1,42252.0,41632.0
18,30,8,1,42311.0,42987.0
19,30,8,1,42913.0,40163.0
20,30,8,1,40075.0,36357.0
21,30,8,1,36499.0,33321.0
22,30,8,1,33277.0,30556.0
23,30,8,1,30606.0,28606.0
0,31,8,2,28920.0,27438.0
1,31,8,2,27685.0,26942.0
2,31,8,2,27187.0,26981.0
3,31,8,2,27315.0,28241.0
4,31,8,2,28683.0,31476.0
5,31,8,2,31630.0,35263.0
6,31,8,2,35561.0,40427.0
7,31,8,2,41040.0,42915.0
8,31,8,2,43106.0,43564.0
9,31,8,2,43682.0,43790.0
10,31,8,2,43538.0,42670.0
11,31,8,2,41620.0,42372.0
12,31,8,2,41295.0,43455.0
13,31,8,2,42153.0,43633.0
14,31,8,2,42663.0,44233.0
15,31,8,2,42703.0,43291.0
16,31,8,2,42537.0,42252.0
17,31,8,2,42257.0,42311.0
18,31,8,2,42543.0,42913.0
19,31,8,2,43510.0,40075.0
20,31,8,2,40506.0,36499.0
21,31,8,2,36905.0,33277.0
22,31,8,2,34005.0,30606.0
23,31,8,2,30092.0,28920.0
0,1,9,3,28398.0,27685.0
1,1,9,3,27308.0,27187.0
2,1,9,3,26762.0,27315.0
3,1,9,3,26807.0,28683.0
4,1,9,3,28074.0,31630.0
5,1,9,3,30961.0,35561.0
6,1,9,3,34662.0,41040.0
7,1,9,3,39654.0,43106.0
8,1,9,3,41940.0,43682.0
9,1,9,3,42667.0,43538.0
10,1,9,3,42896.0,41620.0
11,1,9,3,41050.0,41295.0
12,1,9,3,40850.0,42153.0
13,1,9,3,41261.0,42663.0
14,1,9,3,42667.0,42703.0
15,1,9,3,42871.0,42537.0
16,1,9,3,42045.0,42257.0
17,1,9,3,40794.0,42543.0
18,1,9,3,41182.0,43510.0
19,1,9,3,42230.0,40506.0
20,1,9,3,39564.0,36905.0
21,1,9,3,36358.0,34005.0
22,1,9,3,33454.0,30092.0
23,1,9,3,30769.0,28398.0
0,2,9,4,28849.0,27308.0
1,2,9,4,27847.0,26762.0
2,2,9,4,27275.0,26807.0
3,2,9,4,27257.0,28074.0
4,2,9,4,28502.0,30961.0
5,2,9,4,31434.0,34662.0
6,2,9,4,35221.0,39654.0
7,2,9,4,40076.0,41940.0
8,2,9,4,42304.0,42667.0
9,2,9,4,43071.0,42896.0
10,2,9,4,43370.0,41050.0
11,2,9,4,41666.0,40850.0
12,2,9,4,41281.0,41261.0
13,2,9,4,41539.0,42667.0
14,2,9,4,42038.0,42871.0
15,2,9,4,42256.0,42045.0
16,2,9,4,41903.0,40794.0
17,2,9,4,41451.0,41182.0
18,2,9,4,41535.0,42230.0
19,2,9,4,42025.0,39564.0
20,2,9,4,39128.0,36358.0
21,2,9,4,35882.0,33454.0
22,2,9,4,33131.0,30769.0
23,2,9,4,30601.0,28849.0
0,3,9,5,28791.0,27847.0
1,3,9,5,27569.0,27275.0
2,3,9,5,26930.0,27257.0
3,3,9,5,26560.0,28502.0
4,3,9,5,26689.0,31434.0
5,3,9,5,27513.0,35221.0
6,3,9,5,28920.0,40076.0
7,3,9,5,31318.0,42304.0
8,3,9,5,32841.0,43071.0
9,3,9,5,33503.0,43370.0
10,3,9,5,33581.0,41666.0
11,3,9,5,32425.0,41281.0
12,3,9,5,31320.0,41539.0
13,3,9,5,30609.0,42038.0
14,3,9,5,30872.0,42256.0
15,3,9,5,31853.0,41903.0
16,3,9,5,33207.0,41451.0
17,3,9,5,34088.0,41535.0
18,3,9,5,35563.0,42025.0
19,3,9,5,36588.0,39128.0
20,3,9,5,34147.0,35882.0
21,3,9,5,31735.0,33131.0
22,3,9,5,29272.0,30601.0
23,3,9,5,27396.0,28791.0
0,4,9,6,25619.0,27569.0
1,4,9,6,24470.0,26930.0
2,4,9,6,23769.0,26560.0
3,4,9,6,23556.0,26689.0
4,4,9,6,23709.0,27513.0
5,4,9,6,23744.0,28920.0
6,4,9,6,23785.0,31318.0
7,4,9,6,25411.0,32841.0
8,4,9,6,26720.0,33503.0
9,4,9,6,27542.0,33581.0
10,4,9,6,27913.0,32425.0
11,4,9,6,28431.0,31320.0
12,4,9,6,27943.0,30609.0
13,4,9,6,28137.0,30872.0
14,4,9,6,28226.0,31853.0
15,4,9,6,28465.0,33207.0
16,4,9,6,29067.0,34088.0
17,4,9,6,30187.0,35563.0
18,4,9,6,32153.0,36588.0
19,4,9,6,34203.0,34147.0
20,4,9,6,32753.0,31735.0
21,4,9,6,30793.0,29272.0
22,4,9,6,28316.0,27396.0
23,4,9,6,26179.0,25619.0
0,5,9,0,24579.0,24470.0
1,5,9,0,23670.0,23769.0
2,5,9,0,23353.0,23556.0
3,5,9,0,23630.0,23709.0
4,5,9,0,25449.0,23744.0
5,5,9,0,29937.0,23785.0
6,5,9,0,34292.0,25411.0
7,5,9,0,39697.0,26720.0
8,5,9,0,41740.0,27542.0
9,5,9,0,42470.0,27913.0
10,5,9,0,42991.0,28431.0
11,5,9,0,41492.0,27943.0
12,5,9,0,41584.0,28137.0
13,5,9,0,41858.0,28226.0
14,5,9,0,42087.0,28465.0
15,5,9,0,42882.0,29067.0
16,5,9,0,41975.0,30187.0
17,5,9,0,40486.0,32153.0
18,5,9,0,41005.0,34203.0
19,5,9,0,41676.0,32753.0
20,5,9,0,38354.0,30793.0
21,5,9,0,34936.0,28316.0
22,5,9,0,31883.0,26179.0
23,5,9,0,29693.0,24579.0
0,6,9,1,27845.0,23670.0
1,6,9,1,26874.0,23353.0
2,6,9,1,26515.0,23630.0
3,6,9,1,26575.0,25449.0
4,6,9,1,27805.0,29937.0
5,6,9,1,31251.0,34292.0
6,6,9,1,35233.0,39697.0
7,6,9,1,40124.0,41740.0
8,6,9,1,41950.0,42470.0
9,6,9,1,42139.0,42991.0
10,6,9,1,42052.0,41492.0
11,6,9,1,39666.0,41584.0
12,6,9,1,39356.0,41858.0
13,6,9,1,40749.0,42087.0
14,6,9,1,41787.0,42882.0
15,6,9,1,41837.0,41975.0
16,6,9,1,40887.0,40486.0
17,6,9,1,39464.0,41005.0
18,6,9,1,40044.0,41676.0
19,6,9,1,40548.0,38354.0
20,6,9,1,37344.0,34936.0
21,6,9,1,34032.0,31883.0
22,6,9,1,31105.0,29693.0
23,6,9,1,28931.0,27845.0
0,7,9,2,27248.0,26874.0
1,7,9,2,26398.0,26515.0
2,7,9,2,26117.0,26575.0
3,7,9,2,26160.0,27805.0
4,7,9,2,27285.0,31251.0
5,7,9,2,31242.0,35233.0
6,7,9,2,34920.0,40124.0
7,7,9,2,39737.0,41950.0
8,7,9,2,41545.0,42139.0
9,7,9,2,41898.0,42052.0
10,7,9,2,42406.0,39666.0
11,7,9,2,40373.0,39356.0
12,7,9,2,40670.0,40749.0
13,7,9,2,41302.0,41787.0
14,7,9,2,41778.0,41837.0
15,7,9,2,41816.0,40887.0
16,7,9,2,40645.0,39464.0
17,7,9,2,39700.0,40044.0
18,7,9,2,40299.0,40548.0
19,7,9,2,41028.0,37344.0
20,7,9,2,37970.0,34032.0
21,7,9,2,34591.0,31105.0
22,7,9,2,31745.0,28931.0
23,7,9,2,29218.0,27248.0
0,8,9,3,27539.0,26398.0
1,8,9,3,26585.0,26117.0
2,8,9,3,26247.0,26160.0
3,8,9,3,26183.0,27285.0
4,8,9,3,27454.0,31242.0
5,8,9,3,30901.0,34920.0
6,8,9,3,34588.0,39737.0
7,8,9,3,39047.0,41545.0
8,8,9,3,40786.0,41898.0
9,8,9,3,41057.0,42406.0
10,8,9,3,40930.0,40373.0
11,8,9,3,39358.0,40670.0
12,8,9,3,39252.0,41302.0
13,8,9,3,40387.0,41778.0
14,8,9,3,39585.0,41816.0
15,8,9,3,38197.0,40645.0
16,8,9,3,38331.0,39700.0
17,8,9,3,39486.0,40299.0
18,8,9,3,40431.0,41028.0
19,8,9,3,41216.0,37970.0
20,8,9,3,38201.0,34591.0
21,8,9,3,34587.0,31745.0
22,8,9,3,31657.0,29218.0
23,8,9,3,29219.0,27539.0
0,9,9,4,27426.0,26585.0
1,9,9,4,26459.0,26247.0
2,9,9,4,26064.0,26183.0
3,9,9,4,26179.0,27454.0
4,9,9,4,27715.0,30901.0
5,9,9,4,31139.0,34588.0
6,9,9,4,35073.0,39047.0
7,9,9,4,39614.0,40786.0
8,9,9,4,41434.0,41057.0
9,9,9,4,41877.0,40930.0
10,9,9,4,42554.0,39358.0
11,9,9,4,41298.0,39252.0
12,9,9,4,40420.0,40387.0
13,9,9,4,40946.0,39585.0
14,9,9,4,41092.0,38197.0
15,9,9,4,41053.0,38331.0
16,9,9,4,40797.0,39486.0
17,9,9,4,40167.0,40431.0
18,9,9,4,40912.0,41216.0
19,9,9,4,41107.0,38201.0
20,9,9,4,37975.0,34587.0
21,9,9,4,34820.0,31657.0
22,9,9,4,32211.0,29219.0
23,9,9,4,29339.0,27426.0
0,10,9,5,27422.0,26459.0
1,10,9,5,26232.0,26064.0
2,10,9,5,25699.0,26179.0
3,10,9,5,25498.0,27715.0
4,10,9,5,25859.0,31139.0
5,10,9,5,26905.0,35073.0
6,10,9,5,28409.0,39614.0
7,10,9,5,31151.0,41434.0
8,10,9,5,32567.0,41877.0
9,10,9,5,32875.0,42554.0
10,10,9,5,32971.0,41298.0
11,10,9,5,31537.0,40420.0
12,10,9,5,30678.0,40946.0
13,10,9,5,30168.0,41092.0
14,10,9,5,30121.0,41053.0
15,10,9,5,30698.0,40797.0
16,10,9,5,31926.0,40167.0
17,10,9,5,32771.0,40912.0
18,10,9,5,34684.0,41107.0
19,10,9,5,35370.0,37975.0
20,10,9,5,32583.0,34820.0
21,10,9,5,30215.0,32211.0
22,10,9,5,28151.0,29339.0
23,10,9,5,25794.0,27422.0
0,11,9,6,24039.0,26232.0
1,11,9,6,23031.0,25699.0
2,11,9,6,22508.0,25498.0
3,11,9,6,22274.0,25859.0
4,11,9,6,22540.0,26905.0
5,11,9,6,22919.0,28409.0
6,11,9,6,22803.0,31151.0
7,11,9,6,24368.0,32567.0
8,11,9,6,25837.0,32875.0
9,11,9,6,26583.0,32971.0
10,11,9,6,27455.0,31537.0
11,11,9,6,27684.0,30678.0
12,11,9,6,26713.0,30168.0
13,11,9,6,26486.0,30121.0
14,11,9,6,26828.0,30698.0
15,11,9,6,27170.0,31926.0
16,11,9,6,27999.0,32771.0
17,11,9,6,29090.0,34684.0
18,11,9,6,31325.0,35370.0
19,11,9,6,32814.0,32583.0
20,11,9,6,31363.0,30215.0
21,11,9,6,29505.0,28151.0
22,11,9,6,27174.0,25794.0
23,11,9,6,24667.0,24039.0
0,12,9,0,23251.0,23031.0
1,12,9,0,22579.0,22508.0
2,12,9,0,22451.0,22274.0
3,12,9,0,22893.0,22540.0
4,12,9,0,24757.0,22919.0
5,12,9,0,29661.0,22803.0
6,12,9,0,34006.0,24368.0
7,12,9,0,38575.0,25837.0
8,12,9,0,40247.0,26583.0
9,12,9,0,40961.0,27455.0
10,12,9,0,41343.0,27684.0
11,12,9,0,39627.0,26713.0
12,12,9,0,39731.0,26486.0
13,12,9,0,41163.0,26828.0
14,12,9,0,41909.0,27170.0
15,12,9,0,42136.0,27999.0
16,12,9,0,41433.0,29090.0
17,12,9,0,40513.0,31325.0
18,12,9,0,41310.0,32814.0
19,12,9,0,41712.0,31363.0
20,12,9,0,38377.0,29505.0
21,12,9,0,34958.0,27174.0
22,12,9,0,31619.0,24667.0
23,12,9,0,29142.0,23251.0
0,13,9,1,27424.0,22579.0
1,13,9,1,26415.0,22451.0
2,13,9,1,26018.0,22893.0
3,13,9,1,26238.0,24757.0
4,13,9,1,27593.0,29661.0
5,13,9,1,31610.0,34006.0
6,13,9,1,35578.0,38575.0
7,13,9,1,39747.0,40247.0
8,13,9,1,41496.0,40961.0
9,13,9,1,41728.0,41343.0
10,13,9,1,41763.0,39627.0
11,13,9,1,39910.0,39731.0
12,13,9,1,40014.0,41163.0
13,13,9,1,41933.0,41909.0
14,13,9,1,43176.0,42136.0
15,13,9,1,43732.0,41433.0
16,13,9,1,42803.0,40513.0
17,13,9,1,41517.0,41310.0
18,13,9,1,42468.0,41712.0
19,13,9,1,42374.0,38377.0
20,13,9,1,39188.0,34958.0
21,13,9,1,35667.0,31619.0
22,13,9,1,32459.0,29142.0
23,13,9,1,29692.0,27424.0
0,14,9,2,27999.0,26415.0
1,14,9,2,27032.0,26018.0
2,14,9,2,26660.0,26238.0
3,14,9,2,26791.0,27593.0
4,14,9,2,28127.0,31610.0
5,14,9,2,32316.0,35578.0
6,14,9,2,36136.0,39747.0
7,14,9,2,40008.0,41496.0
8,14,9,2,41720.0,41728.0
9,14,9,2,42223.0,41763.0
10,14,9,2,42729.0,39910.0
11,14,9,2,40911.0,40014.0
12,14,9,2,40890.0,41933.0
13,14,9,2,42121.0,43176.0
14,14,9,2,43057.0,43732.0
15,14,9,2,43682.0,42803.0
16,14,9,2,42847.0,41517.0
17,14,9,2,42023.0,42468.0
18,14,9,2,43202.0,42374.0
19,14,9,2,42842.0,39188.0
20,14,9,2,39548.0,35667.0
21,14,9,2,35896.0,32459.0
22,14,9,2,32726.0,29692.0
23,14,9,2,29920.0,27999.0
0,15,9,3,28314.0,27032.0
1,15,9,3,27138.0,26660.0
2,15,9,3,26759.0,26791.0
3,15,9,3,26848.0,28127.0
4,15,9,3,28308.0,32316.0
5,15,9,3,32418.0,36136.0
6,15,9,3,36913.0,40008.0
7,15,9,3,41126.0,41720.0
8,15,9,3,43251.0,42223.0
9,15,9,3,43669.0,42729.0
10,15,9,3,43723.0,40911.0
11,15,9,3,41522.0,40890.0
12,15,9,3,40534.0,42121.0
13,15,9,3,41496.0,43057.0
14,15,9,3,41808.0,43682.0
15,15,9,3,42173.0,42847.0
16,15,9,3,41442.0,42023.0
17,15,9,3,40560.0,43202.0
18,15,9,3,41973.0,42842.0
19,15,9,3,41789.0,39548.0
20,15,9,3,38280.0,35896.0
21,15,9,3,34706.0,32726.0
22,15,9,3,31863.0,29920.0
23,15,9,3,29080.0,28314.0
0,16,9,4,27438.0,27138.0
1,16,9,4,26646.0,26759.0
2,16,9,4,26210.0,26848.0
3,16,9,4,26430.0,28308.0
4,16,9,4,27835.0,32418.0
5,16,9,4,32104.0,36913.0
6,16,9,4,36384.0,41126.0
7,16,9,4,40879.0,43251.0
8,16,9,4,42964.0,43669.0
9,16,9,4,43154.0,43723.0
10,16,9,4,43573.0,41522.0
11,16,9,4,40797.0,40534.0
12,16,9,4,40055.0,41496.0
13,16,9,4,41050.0,41808.0
14,16,9,4,41753.0,42173.0
15,16,9,4,41808.0,41442.0
16,16,9,4,40515.0,40560.0
17,16,9,4,39488.0,41973.0
18,16,9,4,40916.0,41789.0
19,16,9,4,40122.0,38280.0
20,16,9,4,36795.0,34706.0
21,16,9,4,33513.0,31863.0
22,16,9,4,30639.0,29080.0
23,16,9,4,27905.0,27438.0
0,17,9,5,26431.0,26646.0
1,17,9,5,25532.0,26210.0
2,17,9,5,24904.0,26430.0
3,17,9,5,24620.0,27835.0
4,17,9,5,25048.0,32104.0
5,17,9,5,26556.0,36384.0
6,17,9,5,28519.0,40879.0
7,17,9,5,31177.0,42964.0
8,17,9,5,32232.0,43154.0
9,17,9,5,32496.0,43573.0
10,17,9,5,32193.0,40797.0
11,17,9,5,31053.0,40055.0
12,17,9,5,29986.0,41050.0
13,17,9,5,29869.0,41753.0
14,17,9,5,29519.0,41808.0
15,17,9,5,29835.0,40515.0
16,17,9,5,30721.0,39488.0
17,17,9,5,31738.0,40916.0
18,17,9,5,34036.0,40122.0
19,17,9,5,33737.0,36795.0
20,17,9,5,31012.0,33513.0
21,17,9,5,28809.0,30639.0
22,17,9,5,26386.0,27905.0
23,17,9,5,24422.0,26431.0
0,18,9,6,22699.0,25532.0
1,18,9,6,21731.0,24904.0
2,18,9,6,21271.0,24620.0
3,18,9,6,21101.0,25048.0
4,18,9,6,21451.0,26556.0
5,18,9,6,22006.0,28519.0
6,18,9,6,22237.0,31177.0
7,18,9,6,24008.0,32232.0
8,18,9,6,25303.0,32496.0
9,18,9,6,26005.0,32193.0
10,18,9,6,26667.0,31053.0
11,18,9,6,26865.0,29986.0
12,18,9,6,25563.0,29869.0
13,18,9,6,25013.0,29519.0
14,18,9,6,25516.0,29835.0
15,18,9,6,25789.0,30721.0
16,18,9,6,26524.0,31738.0
17,18,9,6,27392.0,34036.0
18,18,9,6,30441.0,33737.0
19,18,9,6,31441.0,31012.0
20,18,9,6,29456.0,28809.0
21,18,9,6,27596.0,26386.0
22,18,9,6,25185.0,24422.0
23,18,9,6,22938.0,22699.0
0,19,9,0,21577.0,21731.0
1,19,9,0,21067.0,21271.0
2,19,9,0,20867.0,21101.0
3,19,9,0,21269.0,21451.0
4,19,9,0,23116.0,22006.0
5,19,9,0,28336.0,22237.0
6,19,9,0,33056.0,24008.0
7,19,9,0,37481.0,25303.0
8,19,9,0,38757.0,26005.0
9,19,9,0,38830.0,26667.0
10,19,9,0,38438.0,26865.0
11,19,9,0,36274.0,25563.0
12,19,9,0,36344.0,25013.0
13,19,9,0,37637.0,25516.0
14,19,9,0,38287.0,25789.0
15,19,9,0,38630.0,26524.0
16,19,9,0,37872.0,27392.0
17,19,9,0,37337.0,30441.0
18,19,9,0,39513.0,31441.0
19,19,9,0,39527.0,29456.0
20,19,9,0,36043.0,27596.0
21,19,9,0,32705.0,25185.0
22,19,9,0,29771.0,22938.0
23,19,9,0,27268.0,21577.0
0,20,9,1,25641.0,21067.0
1,20,9,1,24899.0,20867.0
2,20,9,1,24775.0,21269.0
3,20,9,1,24989.0,23116.0
4,20,9,1,26293.0,28336.0
5,20,9,1,30728.0,33056.0
6,20,9,1,34729.0,37481.0
7,20,9,1,38598.0,38757.0
8,20,9,1,39917.0,38830.0
9,20,9,1,39720.0,38438.0
10,20,9,1,39691.0,36274.0
11,20,9,1,37400.0,36344.0
12,20,9,1,37493.0,37637.0
13,20,9,1,39202.0,38287.0
14,20,9,1,39333.0,38630.0
15,20,9,1,40016.0,37872.0
16,20,9,1,39597.0,37337.0
17,20,9,1,39010.0,39513.0
18,20,9,1,41295.0,39527.0
19,20,9,1,40326.0,36043.0
20,20,9,1,37113.0,32705.0
21,20,9,1,33901.0,29771.0
22,20,9,1,30949.0,27268.0
