hour,day,month,dayofweek,gen_lag_1,gen_lag_24
3,19,5,3,0.0,1.0
4,19,5,3,5.0,246.0
5,19,5,3,261.0,1726.0
6,19,5,3,1196.0,4194.0
7,19,5,3,2463.0,6428.0
8,19,5,3,3677.0,8031.0
9,19,5,3,4479.0,8952.0
10,19,5,3,5679.0,9020.0
11,19,5,3,6261.0,9206.0
12,19,5,3,5630.0,8898.0
13,19,5,3,5693.0,7314.0
14,19,5,3,4791.0,5762.0
15,19,5,3,3803.0,3830.0
16,19,5,3,2770.0,1804.0
17,19,5,3,1475.0,471.0
18,19,5,3,411.0,49.0
19,19,5,3,45.0,29.0
20,19,5,3,32.0,30.0
21,19,5,3,34.0,30.0
22,19,5,3,34.0,0.0
23,19,5,3,0.0,0.0
0,20,5,4,0.0,0.0
1,20,5,4,0.0,0.0
2,20,5,4,0.0,0.0
3,20,5,4,0.0,5.0
4,20,5,4,2.0,261.0
5,20,5,4,187.0,1196.0
6,20,5,4,1271.0,2463.0
7,20,5,4,3111.0,3677.0
8,20,5,4,4791.0,4479.0
9,20,5,4,6421.0,5679.0
10,20,5,4,7678.0,6261.0
11,20,5,4,8084.0,5630.0
12,20,5,4,8320.0,5693.0
13,20,5,4,8695.0,4791.0
14,20,5,4,7323.0,3803.0
15,20,5,4,5872.0,2770.0
16,20,5,4,4234.0,1475.0
17,20,5,4,2077.0,411.0
18,20,5,4,527.0,45.0
19,20,5,4,54.0,32.0
20,20,5,4,42.0,34.0
21,20,5,4,37.0,34.0
22,20,5,4,36.0,0.0
23,20,5,4,0.0,0.0
0,21,5,5,0.0,0.0
1,21,5,5,0.0,0.0
2,21,5,5,0.0,0.0
3,21,5,5,0.0,2.0
4,21,5,5,1.0,187.0
5,21,5,5,238.0,1271.0
6,21,5,5,1447.0,3111.0
7,21,5,5,3666.0,4791.0
8,21,5,5,5828.0,6421.0
9,21,5,5,7654.0,7678.0
10,21,5,5,9117.0,8084.0
11,21,5,5,9715.0,8320.0
12,21,5,5,9671.0,8695.0
13,21,5,5,9721.0,7323.0
14,21,5,5,8070.0,5872.0
15,21,5,5,6785.0,4234.0
16,21,5,5,4777.0,2077.0
17,21,5,5,2342.0,527.0
18,21,5,5,551.0,54.0
19,21,5,5,51.0,42.0
20,21,5,5,33.0,37.0
21,21,5,5,33.0,36.0
22,21,5,5,34.0,0.0
23,21,5,5,0.0,0.0
0,22,5,6,0.0,0.0
1,22,5,6,0.0,0.0
2,22,5,6,0.0,0.0
3,22,5,6,0.0,1.0
4,22,5,6,1.0,238.0
5,22,5,6,264.0,1447.0
6,22,5,6,1769.0,3666.0
7,22,5,6,4311.0,5828.0
8,22,5,6,6621.0,7654.0
9,22,5,6,8395.0,9117.0
10,22,5,6,9547.0,9715.0
11,22,5,6,10074.0,9671.0
12,22,5,6,10101.0,9721.0
13,22,5,6,10124.0,8070.0
14,22,5,6,8608.0,6785.0
15,22,5,6,7051.0,4777.0
16,22,5,6,4868.0,2342.0
17,22,5,6,2324.0,551.0
18,22,5,6,526.0,51.0
19,22,5,6,48.0,33.0
20,22,5,6,30.0,33.0
21,22,5,6,29.0,34.0
22,22,5,6,29.0,0.0
23,22,5,6,0.0,0.0
0,23,5,0,0.0,0.0
1,23,5,0,0.0,0.0
2,23,5,0,0.0,0.0
3,23,5,0,0.0,1.0
4,23,5,0,4.0,264.0
5,23,5,0,322.0,1769.0
6,23,5,0,1415.0,4311.0
7,23,5,0,3062.0,6621.0
8,23,5,0,4739.0,8395.0
9,23,5,0,6072.0,9547.0
10,23,5,0,7126.0,10074.0
11,23,5,0,6500.0,10101.0
12,23,5,0,7034.0,10124.0
13,23,5,0,8233.0,8608.0
14,23,5,0,7285.0,7051.0
15,23,5,0,6033.0,4868.0
16,23,5,0,4229.0,2324.0
17,23,5,0,2162.0,526.0
18,23,5,0,574.0,48.0
19,23,5,0,66.0,30.0
20,23,5,0,47.0,29.0
21,23,5,0,48.0,29.0
22,23,5,0,47.0,0.0
23,23,5,0,0.0,0.0
0,24,5,1,0.0,0.0
1,24,5,1,0.0,0.0
2,24,5,1,0.0,0.0
3,24,5,1,0.0,4.0
4,24,5,1,2.0,322.0
5,24,5,1,319.0,1415.0
6,24,5,1,1703.0,3062.0
7,24,5,1,3842.0,4739.0
8,24,5,1,6130.0,6072.0
9,24,5,1,7548.0,7126.0
10,24,5,1,7945.0,6500.0
11,24,5,1,8071.0,7034.0
12,24,5,1,8104.0,8233.0
13,24,5,1,8789.0,7285.0
14,24,5,1,7393.0,6033.0
15,24,5,1,6571.0,4229.0
16,24,5,1,4373.0,2162.0
17,24,5,1,2072.0,574.0
18,24,5,1,540.0,66.0
19,24,5,1,67.0,47.0
20,24,5,1,46.0,48.0
21,24,5,1,43.0,47.0
22,24,5,1,44.0,0.0
23,24,5,1,0.0,0.0
0,25,5,2,0.0,0.0
1,25,5,2,0.0,0.0
2,25,5,2,0.0,0.0
3,25,5,2,0.0,2.0
4,25,5,2,5.0,319.0
5,25,5,2,384.0,1703.0
6,25,5,2,1823.0,3842.0
7,25,5,2,4064.0,6130.0
8,25,5,2,6179.0,7548.0
9,25,5,2,7959.0,7945.0
10,25,5,2,9047.0,8071.0
11,25,5,2,9295.0,8104.0
12,25,5,2,9259.0,8789.0
13,25,5,2,9255.0,7393.0
14,25,5,2,8204.0,6571.0
15,25,5,2,6857.0,4373.0
16,25,5,2,4838.0,2072.0
17,25,5,2,2303.0,540.0
18,25,5,2,586.0,67.0
19,25,5,2,71.0,46.0
20,25,5,2,49.0,43.0
21,25,5,2,38.0,44.0
22,25,5,2,45.0,0.0
23,25,5,2,0.0,0.0
0,26,5,3,0.0,0.0
1,26,5,3,0.0,0.0
2,26,5,3,0.0,0.0
3,26,5,3,0.0,5.0
4,26,5,3,7.0,384.0
5,26,5,3,421.0,1823.0
6,26,5,3,1833.0,4064.0
7,26,5,3,4019.0,6179.0
8,26,5,3,4253.0,7959.0
9,26,5,3,7886.0,9047.0
10,26,5,3,8851.0,9295.0
11,26,5,3,9498.0,9259.0
12,26,5,3,9395.0,9255.0
13,26,5,3,9113.0,8204.0
14,26,5,3,7814.0,6857.0
15,26,5,3,6253.0,4838.0
16,26,5,3,4253.0,2303.0
17,26,5,3,2078.0,586.0
18,26,5,3,608.0,71.0
19,26,5,3,53.0,49.0
20,26,5,3,30.0,38.0
21,26,5,3,30.0,45.0
22,26,5,3,30.0,0.0
23,26,5,3,0.0,0.0
0,27,5,4,1.0,0.0
1,27,5,4,13.0,0.0
2,27,5,4,0.0,0.0
3,27,5,4,0.0,7.0
4,27,5,4,12.0,421.0
5,27,5,4,451.0,1833.0
6,27,5,4,1805.0,4019.0
7,27,5,4,3812.0,4253.0
8,27,5,4,6008.0,7886.0
9,27,5,4,7712.0,8851.0
10,27,5,4,8857.0,9498.0
11,27,5,4,9447.0,9395.0
12,27,5,4,9510.0,9113.0
13,27,5,4,9018.0,7814.0
14,27,5,4,7930.0,6253.0
15,27,5,4,6307.0,4253.0
16,27,5,4,4283.0,2078.0
17,27,5,4,2069.0,608.0
18,27,5,4,588.0,53.0
19,27,5,4,38.0,30.0
20,27,5,4,0.0,30.0
21,27,5,4,0.0,30.0
22,27,5,4,0.0,0.0
23,27,5,4,0.0,1.0
0,28,5,5,0.0,13.0
1,28,5,5,0.0,0.0
2,28,5,5,0.0,0.0
3,28,5,5,0.0,12.0
4,28,5,5,8.0,451.0
5,28,5,5,397.0,1805.0
6,28,5,5,1716.0,3812.0
7,28,5,5,3752.0,6008.0
8,28,5,5,6005.0,7712.0
9,28,5,5,7678.0,8857.0
10,28,5,5,8679.0,9447.0
11,28,5,5,9078.0,9510.0
12,28,5,5,8814.0,9018.0
13,28,5,5,8134.0,7930.0
14,28,5,5,7370.0,6307.0
15,28,5,5,5779.0,4283.0
16,28,5,5,3744.0,2069.0
17,28,5,5,1621.0,588.0
18,28,5,5,498.0,38.0
19,28,5,5,27.0,0.0
20,28,5,5,0.0,0.0
21,28,5,5,0.0,0.0
22,28,5,5,0.0,0.0
23,28,5,5,0.0,0.0
0,29,5,6,0.0,0.0
1,29,5,6,0.0,0.0
2,29,5,6,0.0,0.0
3,29,5,6,0.0,8.0
4,29,5,6,2.0,397.0
5,29,5,6,250.0,1716.0
6,29,5,6,960.0,3752.0
7,29,5,6,2180.0,6005.0
8,29,5,6,3396.0,7678.0
9,29,5,6,4108.0,8679.0
10,29,5,6,4292.0,9078.0
11,29,5,6,4795.0,8814.0
12,29,5,6,5134.0,8134.0
13,29,5,6,5812.0,7370.0
14,29,5,6,4940.0,5779.0
15,29,5,6,4400.0,3744.0
16,29,5,6,3184.0,1621.0
17,29,5,6,1611.0,498.0
18,29,5,6,496.0,27.0
19,29,5,6,68.0,0.0
20,29,5,6,63.0,0.0
21,29,5,6,45.0,0.0
22,29,5,6,46.0,0.0
23,29,5,6,0.0,0.0
0,30,5,0,0.0,0.0
1,30,5,0,0.0,0.0
2,30,5,0,0.0,0.0
3,30,5,0,0.0,2.0
4,30,5,0,7.0,250.0
5,30,5,0,340.0,960.0
6,30,5,0,1531.0,2180.0
7,30,5,0,3404.0,3396.0
8,30,5,0,5295.0,4108.0
9,30,5,0,6732.0,4292.0
10,30,5,0,8210.0,4795.0
11,30,5,0,8790.0,5134.0
12,30,5,0,8533.0,5812.0
13,30,5,0,8134.0,4940.0
14,30,5,0,7445.0,4400.0
15,30,5,0,5956.0,3184.0
16,30,5,0,4450.0,1611.0
17,30,5,0,2311.0,496.0
18,30,5,0,608.0,68.0
19,30,5,0,37.0,63.0
20,30,5,0,0.0,45.0
21,30,5,0,0.0,46.0
22,30,5,0,0.0,0.0
23,30,5,0,0.0,0.0
0,31,5,1,0.0,0.0
1,31,5,1,0.0,0.0
2,31,5,1,0.0,0.0
3,31,5,1,0.0,7.0
4,31,5,1,5.0,340.0
5,31,5,1,369.0,1531.0
6,31,5,1,1700.0,3404.0
7,31,5,1,3647.0,5295.0
8,31,5,1,5488.0,6732.0
9,31,5,1,6923.0,8210.0
10,31,5,1,8421.0,8790.0
11,31,5,1,8391.0,8533.0
12,31,5,1,8573.0,8134.0
13,31,5,1,7993.0,7445.0
14,31,5,1,6893.0,5956.0
15,31,5,1,5999.0,4450.0
16,31,5,1,3883.0,2311.0
17,31,5,1,1759.0,608.0
18,31,5,1,514.0,37.0
19,31,5,1,36.0,0.0
20,31,5,1,0.0,0.0
21,31,5,1,0.0,0.0
22,31,5,1,0.0,0.0
23,31,5,1,0.0,0.0
0,1,6,2,0.0,0.0
1,1,6,2,0.0,0.0
2,1,6,2,0.0,0.0
3,1,6,2,0.0,5.0
4,1,6,2,3.0,369.0
5,1,6,2,376.0,1700.0
6,1,6,2,1446.0,3647.0
7,1,6,2,3017.0,5488.0
8,1,6,2,4084.0,6923.0
9,1,6,2,4797.0,8421.0
10,1,6,2,5426.0,8391.0
11,1,6,2,5810.0,8573.0
12,1,6,2,5698.0,7993.0
13,1,6,2,5354.0,6893.0
14,1,6,2,4960.0,5999.0
15,1,6,2,4515.0,3883.0
16,1,6,2,3351.0,1759.0
17,1,6,2,1768.0,514.0
18,1,6,2,637.0,36.0
19,1,6,2,41.0,0.0
20,1,6,2,0.0,0.0
21,1,6,2,0.0,0.0
22,1,6,2,0.0,0.0
23,1,6,2,0.0,0.0
0,2,6,3,0.0,0.0
1,2,6,3,0.0,0.0
2,2,6,3,0.0,0.0
3,2,6,3,0.0,3.0
4,2,6,3,6.0,376.0
5,2,6,3,304.0,1446.0
6,2,6,3,1555.0,3017.0
7,2,6,3,3321.0,4084.0
8,2,6,3,4801.0,4797.0
9,2,6,3,6121.0,5426.0
10,2,6,3,6303.0,5810.0
11,2,6,3,6825.0,5698.0
12,2,6,3,6591.0,5354.0
13,2,6,3,6156.0,4960.0
14,2,6,3,6720.0,4515.0
15,2,6,3,5396.0,3351.0
16,2,6,3,3653.0,1768.0
17,2,6,3,1927.0,637.0
18,2,6,3,608.0,41.0
19,2,6,3,24.0,0.0
20,2,6,3,0.0,0.0
21,2,6,3,0.0,0.0
22,2,6,3,0.0,0.0
23,2,6,3,0.0,0.0
0,3,6,4,0.0,0.0
1,3,6,4,0.0,0.0
2,3,6,4,0.0,0.0
3,3,6,4,0.0,6.0
4,3,6,4,3.0,304.0
5,3,6,4,314.0,1555.0
6,3,6,4,1548.0,3321.0
7,3,6,4,3353.0,4801.0
8,3,6,4,5180.0,6121.0
9,3,6,4,6451.0,6303.0
10,3,6,4,7037.0,6825.0
11,3,6,4,7487.0,6591.0
12,3,6,4,7166.0,6156.0
13,3,6,4,6630.0,6720.0
14,3,6,4,5926.0,5396.0
15,3,6,4,4176.0,3653.0
16,3,6,4,3245.0,1927.0
17,3,6,4,1766.0,608.0
18,3,6,4,548.0,24.0
19,3,6,4,66.0,0.0
20,3,6,4,31.0,0.0
21,3,6,4,31.0,0.0
22,3,6,4,31.0,0.0
23,3,6,4,0.0,0.0
0,4,6,5,0.0,0.0
1,4,6,5,0.0,0.0
2,4,6,5,0.0,0.0
3,4,6,5,0.0,3.0
4,4,6,5,7.0,314.0
5,4,6,5,393.0,1548.0
6,4,6,5,1599.0,3353.0
7,4,6,5,3304.0,5180.0
8,4,6,5,5085.0,6451.0
9,4,6,5,6339.0,7037.0
10,4,6,5,7412.0,7487.0
11,4,6,5,7857.0,7166.0
12,4,6,5,7184.0,6630.0
13,4,6,5,6953.0,5926.0
14,4,6,5,6019.0,4176.0
15,4,6,5,4779.0,3245.0
16,4,6,5,3365.0,1766.0
17,4,6,5,1732.0,548.0
18,4,6,5,597.0,66.0
19,4,6,5,79.0,31.0
20,4,6,5,36.0,31.0
21,4,6,5,34.0,31.0
22,4,6,5,34.0,0.0
23,4,6,5,0.0,0.0
0,5,6,6,0.0,0.0
1,5,6,6,0.0,0.0
2,5,6,6,0.0,0.0
3,5,6,6,0.0,7.0
4,5,6,6,10.0,393.0
5,5,6,6,382.0,1599.0
6,5,6,6,1544.0,3304.0
7,5,6,6,3089.0,5085.0
8,5,6,6,4725.0,6339.0
9,5,6,6,6221.0,7412.0
10,5,6,6,7149.0,7857.0
11,5,6,6,7503.0,7184.0
12,5,6,6,7174.0,6953.0
13,5,6,6,7117.0,6019.0
14,5,6,6,6026.0,4779.0
15,5,6,6,4920.0,3365.0
16,5,6,6,3510.0,1732.0
17,5,6,6,1938.0,597.0
18,5,6,6,753.0,79.0
19,5,6,6,128.0,36.0
20,5,6,6,37.0,34.0
21,5,6,6,36.0,34.0
22,5,6,6,40.0,0.0
23,5,6,6,0.0,0.0
0,6,6,0,0.0,0.0
1,6,6,0,0.0,0.0
2,6,6,0,0.0,0.0
3,6,6,0,0.0,10.0
4,6,6,0,20.0,382.0
5,6,6,0,379.0,1544.0
6,6,6,0,1753.0,3089.0
7,6,6,0,3901.0,4725.0
8,6,6,0,5991.0,6221.0
9,6,6,0,7872.0,7149.0
10,6,6,0,8945.0,7503.0
11,6,6,0,9101.0,7174.0
12,6,6,0,8423.0,7117.0
13,6,6,0,7141.0,6026.0
14,6,6,0,6084.0,4920.0
15,6,6,0,5048.0,3510.0
16,6,6,0,3593.0,1938.0
17,6,6,0,2069.0,753.0
18,6,6,0,817.0,128.0
19,6,6,0,135.0,37.0
20,6,6,0,44.0,36.0
21,6,6,0,40.0,40.0
22,6,6,0,42.0,0.0
23,6,6,0,0.0,0.0
0,7,6,1,0.0,0.0
1,7,6,1,0.0,0.0
2,7,6,1,0.0,0.0
3,7,6,1,0.0,20.0
4,7,6,1,5.0,379.0
5,7,6,1,407.0,1753.0
6,7,6,1,1872.0,3901.0
7,7,6,1,4138.0,5991.0
8,7,6,1,6200.0,7872.0
9,7,6,1,7736.0,8945.0
10,7,6,1,8720.0,9101.0
11,7,6,1,9414.0,8423.0
12,7,6,1,9092.0,7141.0
13,7,6,1,8597.0,6084.0
14,7,6,1,7810.0,5048.0
15,7,6,1,6367.0,3593.0
16,7,6,1,4379.0,2069.0
17,7,6,1,1989.0,817.0
18,7,6,1,538.0,135.0
19,7,6,1,31.0,44.0
20,7,6,1,0.0,40.0
21,7,6,1,0.0,42.0
22,7,6,1,0.0,0.0
23,7,6,1,0.0,0.0
0,8,6,2,0.0,0.0
1,8,6,2,0.0,0.0
2,8,6,2,0.0,0.0
3,8,6,2,0.0,5.0
4,8,6,2,9.0,407.0
5,8,6,2,417.0,1872.0
6,8,6,2,1813.0,4138.0
7,8,6,2,3810.0,6200.0
8,8,6,2,5647.0,7736.0
9,8,6,2,7282.0,8720.0
10,8,6,2,8837.0,9414.0
11,8,6,2,9302.0,9092.0
12,8,6,2,9239.0,8597.0
13,8,6,2,7804.0,7810.0
14,8,6,2,6740.0,6367.0
15,8,6,2,5143.0,4379.0
16,8,6,2,3154.0,1989.0
17,8,6,2,1801.0,538.0
18,8,6,2,765.0,31.0
19,8,6,2,75.0,0.0
20,8,6,2,0.0,0.0
21,8,6,2,0.0,0.0
22,8,6,2,0.0,0.0
23,8,6,2,0.0,0.0
0,9,6,3,0.0,0.0
1,9,6,3,0.0,0.0
2,9,6,3,0.0,0.0
3,9,6,3,0.0,9.0
4,9,6,3,10.0,417.0
5,9,6,3,292.0,1813.0
6,9,6,3,1271.0,3810.0
7,9,6,3,2731.0,5647.0
8,9,6,3,4001.0,7282.0
9,9,6,3,4558.0,8837.0
10,9,6,3,5112.0,9302.0
11,9,6,3,5793.0,9239.0
12,9,6,3,6158.0,7804.0
13,9,6,3,5527.0,6740.0
14,9,6,3,4946.0,5143.0
15,9,6,3,4001.0,3154.0
16,9,6,3,3136.0,1801.0
17,9,6,3,1687.0,765.0
18,9,6,3,613.0,75.0
19,9,6,3,120.0,0.0
20,9,6,3,0.0,0.0
21,9,6,3,0.0,0.0
22,9,6,3,0.0,0.0
23,9,6,3,0.0,0.0
0,10,6,4,0.0,0.0
1,10,6,4,0.0,0.0
2,10,6,4,0.0,0.0
3,10,6,4,0.0,10.0
4,10,6,4,7.0,292.0
5,10,6,4,333.0,1271.0
6,10,6,4,1631.0,2731.0
7,10,6,4,3364.0,4001.0
8,10,6,4,4617.0,4558.0
9,10,6,4,5921.0,5112.0
10,10,6,4,7103.0,5793.0
11,10,6,4,7822.0,6158.0
12,10,6,4,7342.0,5527.0
13,10,6,4,7467.0,4946.0
14,10,6,4,6484.0,4001.0
15,10,6,4,5064.0,3136.0
16,10,6,4,3898.0,1687.0
17,10,6,4,2425.0,613.0
18,10,6,4,714.0,120.0
19,10,6,4,54.0,0.0
20,10,6,4,0.0,0.0
21,10,6,4,0.0,0.0
22,10,6,4,0.0,0.0
23,10,6,4,0.0,0.0
0,11,6,5,0.0,0.0
1,11,6,5,0.0,0.0
2,11,6,5,0.0,0.0
3,11,6,5,0.0,7.0
4,11,6,5,9.0,333.0
5,11,6,5,422.0,1631.0
6,11,6,5,1645.0,3364.0
7,11,6,5,3203.0,4617.0
8,11,6,5,4795.0,5921.0
9,11,6,5,6216.0,7103.0
10,11,6,5,7253.0,7822.0
11,11,6,5,7763.0,7342.0
12,11,6,5,8606.0,7467.0
13,11,6,5,8016.0,6484.0
14,11,6,5,6919.0,5064.0
15,11,6,5,5459.0,3898.0
16,11,6,5,3827.0,2425.0
17,11,6,5,2152.0,714.0
18,11,6,5,702.0,54.0
19,11,6,5,76.0,0.0
20,11,6,5,0.0,0.0
21,11,6,5,0.0,0.0
22,11,6,5,0.0,0.0
23,11,6,5,0.0,0.0
0,12,6,6,0.0,0.0
1,12,6,6,0.0,0.0
2,12,6,6,0.0,0.0
3,12,6,6,0.0,9.0
4,12,6,6,6.0,422.0
5,12,6,6,375.0,1645.0
6,12,6,6,1130.0,3203.0
7,12,6,6,1981.0,4795.0
8,12,6,6,3079.0,6216.0
9,12,6,6,4744.0,7253.0
10,12,6,6,5841.0,7763.0
11,12,6,6,5883.0,8606.0
12,12,6,6,5537.0,8016.0
13,12,6,6,6578.0,6919.0
14,12,6,6,6083.0,5459.0
15,12,6,6,5179.0,3827.0
16,12,6,6,3728.0,2152.0
17,12,6,6,1999.0,702.0
18,12,6,6,815.0,76.0
19,12,6,6,99.0,0.0
20,12,6,6,0.0,0.0
21,12,6,6,0.0,0.0
22,12,6,6,0.0,0.0
23,12,6,6,0.0,0.0
0,13,6,0,0.0,0.0
1,13,6,0,0.0,0.0
2,13,6,0,0.0,0.0
3,13,6,0,0.0,6.0
4,13,6,0,12.0,375.0
5,13,6,0,403.0,1130.0
6,13,6,0,1595.0,1981.0
7,13,6,0,3625.0,3079.0
8,13,6,0,5584.0,4744.0
9,13,6,0,7507.0,5841.0
10,13,6,0,8382.0,5883.0
11,13,6,0,8603.0,5537.0
12,13,6,0,8574.0,6578.0
13,13,6,0,8438.0,6083.0
14,13,6,0,7124.0,5179.0
15,13,6,0,5564.0,3728.0
16,13,6,0,4262.0,1999.0
17,13,6,0,2293.0,815.0
18,13,6,0,760.0,99.0
19,13,6,0,81.0,0.0
20,13,6,0,0.0,0.0
21,13,6,0,0.0,0.0
22,13,6,0,0.0,0.0
23,13,6,0,0.0,0.0
0,14,6,1,0.0,0.0
1,14,6,1,0.0,0.0
2,14,6,1,0.0,0.0
3,14,6,1,0.0,12.0
4,14,6,1,10.0,403.0
5,14,6,1,386.0,1595.0
6,14,6,1,1697.0,3625.0
7,14,6,1,3211.0,5584.0
8,14,6,1,5380.0,7507.0
9,14,6,1,6428.0,8382.0
10,14,6,1,7051.0,8603.0
11,14,6,1,7390.0,8574.0
12,14,6,1,7531.0,8438.0
13,14,6,1,7240.0,7124.0
14,14,6,1,6134.0,5564.0
15,14,6,1,5401.0,4262.0
16,14,6,1,4076.0,2293.0
17,14,6,1,2050.0,760.0
18,14,6,1,709.0,81.0
19,14,6,1,70.0,0.0
20,14,6,1,0.0,0.0
21,14,6,1,0.0,0.0
22,14,6,1,0.0,0.0
23,14,6,1,0.0,0.0
0,15,6,2,0.0,0.0
1,15,6,2,0.0,0.0
2,15,6,2,0.0,0.0
3,15,6,2,0.0,10.0
4,15,6,2,5.0,386.0
5,15,6,2,386.0,1697.0
6,15,6,2,1907.0,3211.0
7,15,6,2,3986.0,5380.0
8,15,6,2,6235.0,6428.0
9,15,6,2,7850.0,7051.0
10,15,6,2,8826.0,7390.0
11,15,6,2,9518.0,7531.0
12,15,6,2,9245.0,7240.0
13,15,6,2,8781.0,6134.0
14,15,6,2,7373.0,5401.0
15,15,6,2,5749.0,4076.0
16,15,6,2,4072.0,2050.0
17,15,6,2,2257.0,709.0
18,15,6,2,662.0,70.0
19,15,6,2,68.0,0.0
20,15,6,2,0.0,0.0
21,15,6,2,0.0,0.0
22,15,6,2,0.0,0.0
23,15,6,2,0.0,0.0
0,16,6,3,0.0,0.0
1,16,6,3,0.0,0.0
2,16,6,3,0.0,0.0
3,16,6,3,0.0,5.0
4,16,6,3,2.0,386.0
5,16,6,3,342.0,1907.0
6,16,6,3,1189.0,3986.0
7,16,6,3,2645.0,6235.0
8,16,6,3,3911.0,7850.0
9,16,6,3,4685.0,8826.0
10,16,6,3,5360.0,9518.0
11,16,6,3,6219.0,9245.0
12,16,6,3,6950.0,8781.0
13,16,6,3,6175.0,7373.0
14,16,6,3,5888.0,5749.0
15,16,6,3,4639.0,4072.0
16,16,6,3,3110.0,2257.0
17,16,6,3,1543.0,662.0
18,16,6,3,561.0,68.0
19,16,6,3,74.0,0.0
20,16,6,3,0.0,0.0
21,16,6,3,0.0,0.0
22,16,6,3,0.0,0.0
23,16,6,3,0.0,0.0
0,17,6,4,0.0,0.0
1,17,6,4,0.0,0.0
2,17,6,4,0.0,0.0
3,17,6,4,0.0,2.0
4,17,6,4,3.0,342.0
5,17,6,4,321.0,1189.0
6,17,6,4,1585.0,2645.0
7,17,6,4,3994.0,3911.0
8,17,6,4,6139.0,4685.0
9,17,6,4,7637.0,5360.0
10,17,6,4,8405.0,6219.0
11,17,6,4,8770.0,6950.0
12,17,6,4,8152.0,6175.0
13,17,6,4,7751.0,5888.0
14,17,6,4,6566.0,4639.0
15,17,6,4,5540.0,3110.0
16,17,6,4,4192.0,1543.0
17,17,6,4,2283.0,561.0
18,17,6,4,745.0,74.0
19,17,6,4,90.0,0.0
20,17,6,4,0.0,0.0
21,17,6,4,0.0,0.0
22,17,6,4,0.0,0.0
23,17,6,4,0.0,0.0
0,18,6,5,0.0,0.0
1,18,6,5,0.0,0.0
2,18,6,5,0.0,0.0
3,18,6,5,0.0,3.0
4,18,6,5,8.0,321.0
5,18,6,5,388.0,1585.0
6,18,6,5,1790.0,3994.0
7,18,6,5,3976.0,6139.0
8,18,6,5,6104.0,7637.0
9,18,6,5,7715.0,8405.0
10,18,6,5,8841.0,8770.0
11,18,6,5,9423.0,8152.0
12,18,6,5,9489.0,7751.0
13,18,6,5,8480.0,6566.0
14,18,6,5,7552.0,5540.0
15,18,6,5,5535.0,4192.0
16,18,6,5,3852.0,2283.0
17,18,6,5,2043.0,745.0
18,18,6,5,737.0,90.0
19,18,6,5,63.0,0.0
20,18,6,5,0.0,0.0
21,18,6,5,0.0,0.0
22,18,6,5,0.0,0.0
23,18,6,5,0.0,0.0
0,19,6,6,0.0,0.0
1,19,6,6,0.0,0.0
2,19,6,6,0.0,0.0
3,19,6,6,0.0,8.0
4,19,6,6,6.0,388.0
5,19,6,6,313.0,1790.0
6,19,6,6,1065.0,3976.0
7,19,6,6,2502.0,6104.0
8,19,6,6,4554.0,7715.0
9,19,6,6,5734.0,8841.0
10,19,6,6,5869.0,9423.0
11,19,6,6,7161.0,9489.0
12,19,6,6,7297.0,8480.0
13,19,6,6,6599.0,7552.0
14,19,6,6,6100.0,5535.0
15,19,6,6,5009.0,3852.0
16,19,6,6,3649.0,2043.0
17,19,6,6,2047.0,737.0
18,19,6,6,849.0,63.0
19,19,6,6,134.0,0.0
20,19,6,6,9.0,0.0
21,19,6,6,6.0,0.0
22,19,6,6,4.0,0.0
23,19,6,6,0.0,0.0
0,20,6,0,0.0,0.0
1,20,6,0,0.0,0.0
2,20,6,0,0.0,0.0
3,20,6,0,0.0,6.0
4,20,6,0,4.0,313.0
5,20,6,0,276.0,1065.0
6,20,6,0,1496.0,2502.0
7,20,6,0,3260.0,4554.0
8,20,6,0,5044.0,5734.0
9,20,6,0,6603.0,5869.0
10,20,6,0,7034.0,7161.0
11,20,6,0,7661.0,7297.0
12,20,6,0,8001.0,6599.0
13,20,6,0,7456.0,6100.0
14,20,6,0,6755.0,5009.0
15,20,6,0,5871.0,3649.0
16,20,6,0,3808.0,2047.0
17,20,6,0,2368.0,849.0
18,20,6,0,812.0,134.0
19,20,6,0,75.0,9.0
20,20,6,0,4.0,6.0
21,20,6,0,6.0,4.0
22,20,6,0,6.0,0.0
23,20,6,0,0.0,0.0
0,21,6,1,0.0,0.0
1,21,6,1,0.0,0.0
2,21,6,1,0.0,0.0
3,21,6,1,0.0,4.0
4,21,6,1,13.0,276.0
5,21,6,1,396.0,1496.0
6,21,6,1,1524.0,3260.0
7,21,6,1,3174.0,5044.0
8,21,6,1,5363.0,6603.0
9,21,6,1,7370.0,7034.0
10,21,6,1,8309.0,7661.0
11,21,6,1,8919.0,8001.0
12,21,6,1,9014.0,7456.0
13,21,6,1,8783.0,6755.0
14,21,6,1,7775.0,5871.0
15,21,6,1,6243.0,3808.0
16,21,6,1,4349.0,2368.0
17,21,6,1,2475.0,812.0
18,21,6,1,798.0,75.0
19,21,6,1,78.0,4.0
20,21,6,1,0.0,6.0
21,21,6,1,0.0,6.0
22,21,6,1,0.0,0.0
23,21,6,1,0.0,0.0
0,22,6,2,0.0,0.0
1,22,6,2,0.0,0.0
2,22,6,2,0.0,0.0
3,22,6,2,0.0,13.0
4,22,6,2,11.0,396.0
5,22,6,2,403.0,1524.0
6,22,6,2,1684.0,3174.0
7,22,6,2,3887.0,5363.0
